"1-Stage:stage_duration","1-Stage:stage_update_count","2-Stage:stage_duration","2-Stage:stage_update_count","3-Stage:stage_duration","3-Stage:stage_update_count","4-Stage:stage_duration","4-Stage:stage_update_count","5-Stage:stage_duration","5-Stage:stage_update_count","outcome"
"127.0","18.0","0.0","0.0","303.0","7.0","0.0","0.0","0.0","0.0","4"
"6.0","4.0","0.0","0.0","0.0","0.0","29.0","1.0","76.0","22.0","2"
"199.0","37.0","0.0","0.0","0.0","0.0","41.0","14.0","0.0","0.0","2"
"39.0","11.0","0.0","0.0","0.0","0.0","125.0","9.0","0.0","0.0","2"
"67.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"264.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","4.0","2"
"0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"1.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"106.0","5.0","534.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"6.0","12.0","0.0","0.0","484.0","43.0","27.0","12.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","14.0","17.0","21.0","7.0","0.0","0.0","2"
"36.0","6.0","0.0","0.0","0.0","0.0","11.0","4.0","0.0","0.0","2"
"65.0","3.0","0.0","0.0","154.0","9.0","0.0","0.0","0.0","0.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","302.0","8.0","0.0","0.0","4"
"109.0","37.0","0.0","0.0","0.0","0.0","58.0","16.0","0.0","0.0","2"
"0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","7.0","2.0","13.0","5.0","0.0","0.0","2"
"95.0","7.0","0.0","0.0","0.0","0.0","323.0","7.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"5.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","13.0","2"
"113.0","5.0","30.0","2.0","50.0","5.0","44.0","4.0","0.0","0.0","2"
"68.0","10.0","0.0","0.0","17.0","4.0","3.0","6.0","93.0","11.0","3"
"1.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"25.0","13.0","0.0","0.0","0.0","0.0","29.0","2.0","12.0","3.0","2"
"9.0","6.0","0.0","0.0","0.0","0.0","103.0","6.0","27.0","2.0","2"
"3.0","13.0","0.0","0.0","0.0","0.0","86.0","30.0","0.0","0.0","2"
"0.0","17.0","0.0","0.0","258.0","2.0","0.0","0.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","22.0","9.0","13.0","4.0","0.0","0.0","2"
"125.0","6.0","518.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"40.0","50.0","0.0","0.0","0.0","0.0","181.0","23.0","0.0","0.0","4"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","6.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"9.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","884.0","15.0","2"
"87.0","36.0","0.0","0.0","0.0","0.0","409.0","69.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","39.0","0.0","0.0","27.0","16.0","0.0","0.0","0.0","3.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"286.0","14.0","0.0","0.0","0.0","0.0","48.0","4.0","0.0","0.0","3"
"643.0","8.0","0.0","0.0","176.0","5.0","0.0","0.0","0.0","0.0","3"
"55.0","9.0","415.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"101.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","132.0","14.0","2"
"7.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","70.0","59.0","2"
"6.0","7.0","0.0","0.0","0.0","0.0","56.0","4.0","0.0","0.0","2"
"139.0","71.0","0.0","0.0","0.0","0.0","32.0","2.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"235.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","5.0","2"
"32.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","85.0","52.0","2"
"129.0","48.0","0.0","0.0","356.0","18.0","0.0","0.0","0.0","0.0","4"
"4.0","12.0","0.0","0.0","91.0","2.0","0.0","0.0","0.0","0.0","4"
"43.0","3.0","0.0","0.0","0.0","0.0","259.0","31.0","38.0","3.0","2"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"105.0","9.0","159.0","6.0","85.0","4.0","0.0","0.0","0.0","0.0","4"
"285.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","6.0","2"
"138.0","17.0","0.0","0.0","244.0","14.0","0.0","0.0","0.0","0.0","4"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"352.0","39.0","0.0","0.0","119.0","12.0","186.0","28.0","89.0","30.0","2"
"64.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","3.0","2"
"0.0","10.0","0.0","0.0","38.0","12.0","0.0","0.0","0.0","0.0","4"
"28.0","32.0","0.0","0.0","0.0","0.0","26.0","23.0","0.0","0.0","2"
"2.0","5.0","0.0","0.0","0.0","0.0","12.0","2.0","0.0","0.0","4"
"40.0","11.0","153.0","6.0","0.0","0.0","0.0","0.0","3.0","5.0","2"
"187.0","13.0","0.0","0.0","474.0","16.0","0.0","0.0","0.0","0.0","4"
"105.0","44.0","0.0","0.0","0.0","0.0","8.0","43.0","0.0","0.0","2"
"86.0","14.0","0.0","0.0","0.0","0.0","0.0","0.0","13.0","6.0","2"
"10.0","43.0","225.0","61.0","438.0","162.0","134.0","34.0","16.0","22.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"26.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"10.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","12.0","4.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"59.0","20.0","0.0","0.0","0.0","0.0","160.0","4.0","0.0","0.0","2"
"89.0","4.0","0.0","0.0","0.0","0.0","6.0","5.0","148.0","6.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"82.0","4.0","0.0","0.0","0.0","0.0","34.0","2.0","44.0","7.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","27.0","2.0","0.0","3.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"48.0","5.0","0.0","0.0","0.0","0.0","59.0","5.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","33.0","2.0","2"
"194.0","10.0","203.0","5.0","0.0","0.0","96.0","3.0","0.0","0.0","3"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"20.0","20.0","0.0","0.0","53.0","13.0","87.0","28.0","0.0","0.0","4"
"0.0","4.0","0.0","0.0","202.0","5.0","489.0","47.0","0.0","0.0","2"
"24.0","9.0","0.0","0.0","0.0","0.0","21.0","8.0","7.0","4.0","2"
"154.0","10.0","88.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"263.0","68.0","0.0","0.0","0.0","0.0","0.0","0.0","23.0","2.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","258.0","4.0","0.0","0.0","0.0","0.0","4"
"0.0","2.0","0.0","0.0","0.0","0.0","49.0","2.0","0.0","0.0","3"
"17.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"33.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","3.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","49.0","2.0","2"
"35.0","5.0","0.0","0.0","0.0","0.0","5.0","1.0","16.0","11.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"13.0","4.0","0.0","0.0","33.0","4.0","0.0","0.0","0.0","0.0","2"
"356.0","30.0","0.0","0.0","0.0","0.0","48.0","12.0","0.0","0.0","2"
"36.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","89.0","10.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"6.0","14.0","0.0","0.0","76.0","10.0","0.0","0.0","0.0","0.0","4"
"90.0","4.0","0.0","0.0","89.0","3.0","0.0","0.0","71.0","6.0","4"
"50.0","10.0","0.0","0.0","0.0","0.0","170.0","6.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"154.0","7.0","0.0","0.0","230.0","5.0","11.0","5.0","2.0","2.0","2"
"0.0","14.0","0.0","0.0","36.0","2.0","0.0","0.0","0.0","0.0","4"
"8.0","4.0","0.0","0.0","290.0","6.0","0.0","0.0","0.0","0.0","4"
"68.0","14.0","0.0","0.0","1.0","8.0","0.0","0.0","188.0","46.0","4"
"1.0","3.0","0.0","0.0","0.0","0.0","11.0","3.0","12.0","2.0","2"
"0.0","5.0","0.0","0.0","0.0","0.0","38.0","3.0","0.0","0.0","3"
"91.0","8.0","245.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"224.0","27.0","92.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","4.0","6.0","4.0","0.0","0.0","0.0","0.0","0.0","5.0","2"
"105.0","5.0","148.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"334.0","12.0","0.0","0.0","0.0","0.0","34.0","13.0","0.0","0.0","2"
"321.0","23.0","0.0","0.0","0.0","0.0","56.0","4.0","0.0","0.0","2"
"20.0","3.0","252.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"34.0","16.0","0.0","0.0","0.0","0.0","3.0","3.0","27.0","17.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"38.0","3.0","0.0","1.0","0.0","0.0","16.0","3.0","0.0","0.0","3"
"0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3.0","3.0","0.0","0.0","0.0","0.0","52.0","17.0","0.0","0.0","2"
"287.0","21.0","0.0","0.0","243.0","14.0","769.0","32.0","0.0","0.0","4"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"151.0","120.0","0.0","0.0","79.0","13.0","96.0","49.0","0.0","1.0","4"
"80.0","21.0","0.0","0.0","0.0","0.0","67.0","7.0","0.0","0.0","2"
"374.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","6.0","2"
"11.0","23.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","6.0","2"
"144.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","686.0","7.0","2"
"14.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","63.0","6.0","2"
"0.0","15.0","0.0","0.0","0.0","0.0","311.0","50.0","0.0","0.0","2"
"14.0","3.0","0.0","0.0","0.0","0.0","114.0","9.0","0.0","0.0","2"
"7.0","2.0","0.0","0.0","140.0","2.0","0.0","0.0","0.0","0.0","2"
"29.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","135.0","2"
"13.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","37.0","12.0","2"
"12.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","85.0","8.0","0.0","0.0","0.0","0.0","3"
"14.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"7.0","3.0","0.0","0.0","0.0","0.0","47.0","3.0","0.0","0.0","2"
"0.0","16.0","0.0","0.0","464.0","34.0","0.0","0.0","0.0","0.0","2"
"77.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","25.0","3.0","0.0","0.0","2"
"153.0","3.0","0.0","0.0","96.0","19.0","0.0","0.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","82.0","7.0","0.0","0.0","0.0","0.0","2"
"230.0","54.0","0.0","0.0","0.0","0.0","22.0","3.0","0.0","0.0","2"
"0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","11.0","2"
"6.0","25.0","0.0","0.0","54.0","2.0","15.0","4.0","380.0","10.0","4"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"3.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"15.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","46.0","9.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"26.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","20.0","4.0","0.0","0.0","4"
"0.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2"
"1.0","15.0","0.0","0.0","91.0","23.0","0.0","0.0","0.0","0.0","3"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"105.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"35.0","33.0","0.0","0.0","17.0","8.0","36.0","13.0","35.0","8.0","2"
"0.0","2.0","0.0","0.0","0.0","0.0","24.0","4.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"17.0","19.0","0.0","0.0","38.0","3.0","0.0","0.0","0.0","0.0","2"
"30.0","4.0","0.0","0.0","0.0","0.0","21.0","4.0","0.0","0.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"96.0","3.0","270.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"2.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2"
"6.0","8.0","0.0","0.0","425.0","22.0","0.0","0.0","0.0","0.0","2"
"0.0","2.0","0.0","0.0","3.0","1.0","241.0","12.0","0.0","0.0","4"
"362.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","5.0","2"
"98.0","4.0","17.0","2.0","28.0","5.0","0.0","0.0","0.0","0.0","3"
"0.0","18.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"39.0","25.0","0.0","0.0","420.0","55.0","119.0","38.0","0.0","0.0","4"
"8.0","24.0","0.0","0.0","42.0","1.0","137.0","26.0","0.0","0.0","2"
"87.0","17.0","0.0","0.0","0.0","0.0","547.0","14.0","0.0","0.0","4"
"96.0","12.0","0.0","0.0","0.0","0.0","64.0","13.0","0.0","0.0","2"
"0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"92.0","6.0","0.0","0.0","0.0","0.0","170.0","11.0","0.0","0.0","2"
"1.0","20.0","75.0","17.0","49.0","2.0","19.0","3.0","0.0","0.0","3"
"4.0","10.0","0.0","0.0","0.0","0.0","117.0","6.0","0.0","0.0","2"
"51.0","4.0","0.0","0.0","0.0","0.0","211.0","16.0","0.0","0.0","4"
"67.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","365.0","18.0","2"
"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"18.0","9.0","0.0","0.0","0.0","0.0","60.0","6.0","20.0","4.0","2"
"37.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","40.0","0.0","0.0","14.0","6.0","0.0","0.0","0.0","0.0","2"
"12.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","5.0","2"
"0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"16.0","5.0","0.0","0.0","4.0","4.0","25.0","4.0","0.0","0.0","2"
"40.0","7.0","0.0","0.0","0.0","0.0","20.0","11.0","6.0","1.0","2"
"201.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"49.0","12.0","78.0","12.0","324.0","15.0","0.0","0.0","0.0","0.0","4"
"25.0","32.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","20.0","2"
"26.0","2.0","461.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"2.0","1.0","0.0","0.0","0.0","0.0","25.0","5.0","6.0","2.0","2"
"4.0","1.0","0.0","0.0","0.0","0.0","27.0","16.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"76.0","14.0","33.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"10.0","16.0","0.0","0.0","0.0","0.0","21.0","17.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"185.0","9.0","0.0","0.0","0.0","0.0","9.0","3.0","19.0","6.0","2"
"255.0","10.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","4"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","4.0","0.0","0.0","27.0","4.0","0.0","0.0","67.0","3.0","4"
"7.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","2"
"375.0","7.0","0.0","0.0","125.0","2.0","10.0","3.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"32.0","112.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","44.0","2"
"409.0","61.0","0.0","0.0","24.0","56.0","0.0","0.0","0.0","0.0","2"
"0.0","5.0","0.0","0.0","155.0","4.0","0.0","0.0","0.0","0.0","2"
"6.0","4.0","0.0","0.0","31.0","1.0","17.0","8.0","0.0","0.0","2"
"62.0","5.0","0.0","0.0","0.0","0.0","12.0","1.0","9.0","2.0","2"
"19.0","2.0","60.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"4.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","220.0","39.0","2"
"13.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","44.0","2"
"401.0","33.0","108.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"131.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"8.0","7.0","0.0","0.0","0.0","0.0","184.0","25.0","0.0","0.0","2"
"68.0","5.0","0.0","0.0","0.0","0.0","0.0","2.0","62.0","17.0","2"
"55.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"31.0","25.0","0.0","0.0","19.0","9.0","0.0","0.0","0.0","0.0","2"
"24.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","38.0","1.0","2"
"19.0","19.0","0.0","0.0","11.0","19.0","3.0","2.0","20.0","13.0","2"
"16.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","28.0","2"
"18.0","2.0","0.0","0.0","0.0","0.0","74.0","5.0","0.0","0.0","2"
"68.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","104.0","56.0","2"
"107.0","65.0","0.0","0.0","0.0","0.0","22.0","1.0","46.0","16.0","2"
"7.0","16.0","0.0","0.0","0.0","0.0","11.0","2.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","2"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"7.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","15.0","2.0","4"
"0.0","4.0","0.0","1.0","0.0","2.0","1.0","11.0","30.0","7.0","2"
"0.0","5.0","0.0","0.0","3.0","1.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"467.0","32.0","0.0","0.0","0.0","0.0","820.0","92.0","55.0","19.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"10.0","5.0","0.0","0.0","0.0","0.0","74.0","13.0","0.0","0.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"20.0","6.0","0.0","0.0","47.0","3.0","0.0","0.0","118.0","15.0","2"
"30.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","143.0","31.0","2"
"45.0","56.0","0.0","0.0","0.0","0.0","0.0","0.0","14.0","4.0","2"
"51.0","8.0","0.0","0.0","0.0","0.0","552.0","10.0","0.0","0.0","2"
"147.0","28.0","0.0","2.0","0.0","0.0","72.0","22.0","13.0","6.0","2"
"45.0","5.0","0.0","0.0","181.0","7.0","0.0","0.0","0.0","0.0","2"
"0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"111.0","12.0","0.0","0.0","0.0","0.0","169.0","10.0","0.0","0.0","4"
"51.0","10.0","0.0","0.0","0.0","0.0","125.0","4.0","0.0","0.0","2"
"106.0","82.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4"
"6.0","3.0","78.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","3"
"0.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","8.0","0.0","0.0","0.0","0.0","11.0","9.0","0.0","2.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"17.0","4.0","0.0","0.0","214.0","9.0","0.0","0.0","0.0","0.0","4"
"0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"210.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","3.0","0.0","0.0","465.0","8.0","0.0","0.0","20.0","2.0","2"
"60.0","26.0","20.0","8.0","0.0","0.0","20.0","8.0","70.0","13.0","2"
"0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"91.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","391.0","25.0","2"
"23.0","5.0","0.0","0.0","0.0","0.0","38.0","4.0","0.0","0.0","4"
"109.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","2"
"1.0","71.0","0.0","0.0","0.0","0.0","186.0","101.0","27.0","43.0","2"
"0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","58.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"216.0","51.0","0.0","0.0","0.0","0.0","39.0","1.0","0.0","0.0","2"
"125.0","28.0","0.0","0.0","4.0","1.0","104.0","27.0","21.0","8.0","2"
"3.0","8.0","0.0","0.0","0.0","0.0","17.0","16.0","15.0","12.0","2"
"0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"99.0","30.0","77.0","41.0","150.0","12.0","0.0","0.0","0.0","0.0","4"
"91.0","46.0","0.0","1.0","1.0","8.0","0.0","0.0","68.0","22.0","2"
"0.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"23.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
"0.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2"
